po_id,order_date,promised_delivery_date,actual_delivery_date,supplier_id,supplier_name,supplier_country,category,item,business_unit,unit_price,quantity,line_total,payment_terms,on_contract,quality_rejected
PO-2026-44170,2026-04-01,2026-04-19,2026-04-19,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Retail Operations,6.97,1948,13577.56,Net 60,True,False
PO-2026-44155,2026-04-01,2026-04-13,2026-04-13,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Manufacturing,88.51,118,10444.18,Net 60,True,False
PO-2026-44126,2026-04-02,2026-04-08,2026-04-08,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,R&D,10.54,2461,25938.94,Net 15,False,False
PO-2026-44165,2026-04-02,2026-04-16,2026-04-16,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,R&D,6.52,1831,11938.12,Net 15,True,False
PO-2026-44200,2026-04-02,2026-04-19,2026-04-19,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Retail Operations,5.6,3095,17332.0,Net 45,True,False
PO-2026-44227,2026-04-02,2026-04-16,2026-04-16,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,Retail Operations,68.09,395,26895.55,Net 30,True,False
PO-2026-44247,2026-04-02,2026-05-03,2026-05-03,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,89.15,74,6597.1,Net 15,True,True
PO-2026-44174,2026-04-02,2026-04-10,2026-04-10,SUP-024,Sterling Components,USA,Electronics,PCB Assembly A-11,R&D,69.8,264,18427.2,Net 30,True,False
PO-2026-44137,2026-04-02,2026-05-03,2026-05-03,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,11.38,2674,30430.12,Net 30,True,False
PO-2026-44173,2026-04-02,2026-04-20,2026-04-20,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,10.74,2297,24669.78,Net 30,True,False
PO-2026-44191,2026-04-02,2026-05-03,2026-05-04,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,92.36,132,12191.52,Net 30,True,False
PO-2026-44175,2026-04-03,2026-04-27,2026-04-27,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,R&D,6.33,2588,16382.04,Net 45,True,False
PO-2026-44152,2026-04-03,2026-04-08,2026-04-10,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Field Services,91.45,111,10150.95,Net 45,True,False
PO-2026-44128,2026-04-03,2026-05-06,2026-05-06,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Corporate,77.55,158,12252.9,Net 45,True,False
PO-2026-44277,2026-04-03,2026-04-29,2026-04-29,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,11.31,3322,37571.82,Net 30,True,False
PO-2026-44159,2026-04-03,2026-04-20,2026-04-20,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,R&D,10.22,2118,21645.96,Net 15,True,False
PO-2026-44135,2026-04-04,2026-04-27,2026-04-27,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Retail Operations,6.08,2525,15352.0,Net 60,True,False
PO-2026-44158,2026-04-04,2026-04-30,2026-05-22,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Field Services,34.74,1269,44085.06,Net 30,True,False
PO-2026-44261,2026-04-04,2026-04-26,2026-04-26,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Manufacturing,6.22,3366,20936.52,Net 15,True,False
PO-2026-44228,2026-04-04,2026-04-13,2026-04-13,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,92.8,170,15776.0,Net 30,True,False
PO-2026-44198,2026-04-04,2026-04-19,2026-04-20,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Retail Operations,6.61,1765,11666.65,Net 30,True,False
PO-2026-44186,2026-04-04,2026-04-12,2026-04-12,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Retail Operations,64.19,187,12003.53,Net 30,True,False
PO-2026-44138,2026-04-05,2026-04-21,2026-04-21,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Retail Operations,69.26,354,24518.04,Net 45,True,False
PO-2026-44236,2026-04-05,2026-05-08,2026-05-08,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,94.01,185,17391.85,Net 45,False,False
PO-2026-44210,2026-04-05,2026-04-24,2026-04-25,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Corporate,6.59,3269,21542.71,Net 45,True,False
PO-2026-44238,2026-04-05,2026-04-23,2026-04-27,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Field Services,72.26,325,23484.5,Net 30,True,False
PO-2026-44177,2026-04-05,2026-04-17,2026-04-20,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Manufacturing,10.5,1407,14773.5,Net 60,True,False
PO-2026-44254,2026-04-06,2026-04-24,2026-04-25,SUP-035,Pacific Rim Semitech,China,Electronics,Power Supply Unit 450W,Corporate,96.6,140,13524.0,Net 30,True,False
PO-2026-44231,2026-04-06,2026-04-28,2026-04-28,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Manufacturing,80.86,594,48030.84,Net 30,True,False
PO-2026-44131,2026-04-06,2026-05-05,2026-05-07,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Manufacturing,5.78,3822,22091.16,Net 30,True,False
PO-2026-44223,2026-04-06,2026-04-18,2026-04-18,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Corporate,32.4,613,19861.2,Net 45,True,False
PO-2026-44246,2026-04-07,2026-05-10,2026-05-10,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Field Services,77.03,196,15097.88,Net 45,True,False
PO-2026-44143,2026-04-07,2026-04-15,2026-04-15,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Retail Operations,33.31,590,19652.9,Net 60,True,False
PO-2026-44250,2026-04-07,2026-04-18,2026-04-18,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,73.8,285,21033.0,Net 15,True,False
PO-2026-44211,2026-04-07,2026-04-19,2026-04-19,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Field Services,71.19,270,19221.3,Net 45,True,False
PO-2026-44202,2026-04-07,2026-04-26,2026-04-26,SUP-036,Golden Dragon Components,China,Electronics,PCB Assembly A-11,Corporate,68.0,401,27268.0,Net 30,True,False
PO-2026-44270,2026-04-08,2026-04-26,2026-05-06,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Field Services,74.88,379,28379.52,Net 30,True,False
PO-2026-44256,2026-04-08,2026-05-04,2026-05-04,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,R&D,81.2,163,13235.6,Net 30,True,False
PO-2026-44255,2026-04-08,2026-04-18,2026-04-18,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,6.5,5124,33306.0,Net 30,True,False
PO-2026-44215,2026-04-08,2026-05-06,2026-05-06,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Field Services,6.21,3586,22269.06,Net 45,False,False
PO-2026-44201,2026-04-08,2026-05-11,2026-05-11,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,75.71,535,40504.85,Net 45,True,False
PO-2026-44205,2026-04-08,2026-05-09,2026-05-09,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,35.24,710,25020.4,Net 45,False,False
PO-2026-44213,2026-04-08,2026-04-18,2026-04-18,SUP-026,Great Wall Circuits,China,Electronics,Power Supply Unit 450W,Corporate,95.98,14,1343.72,Net 30,True,False
PO-2026-44151,2026-04-08,2026-05-11,2026-05-11,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Retail Operations,38.16,517,19728.72,Net 60,True,False
PO-2026-44275,2026-04-08,2026-04-22,2026-04-22,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Manufacturing,31.31,568,17784.08,Net 45,True,False
PO-2026-44176,2026-04-09,2026-05-06,2026-05-07,SUP-036,Golden Dragon Components,China,Electronics,Microcontroller MCU-9,Manufacturing,10.25,1185,12146.25,Net 45,True,False
PO-2026-44188,2026-04-09,2026-05-11,2026-05-11,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Retail Operations,10.82,3173,34331.86,Net 30,True,False
PO-2026-44149,2026-04-09,2026-05-06,2026-05-06,SUP-035,Pacific Rim Semitech,China,Electronics,Sensor Module SM-3,Corporate,33.72,461,15544.92,Net 60,True,False
PO-2026-44276,2026-04-09,2026-05-04,2026-05-04,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,R&D,31.92,540,17236.8,Net 45,True,False
PO-2026-44129,2026-04-09,2026-04-23,2026-05-13,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,R&D,32.75,506,16571.5,Net 15,False,False
PO-2026-44204,2026-04-10,2026-04-20,2026-05-11,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,R&D,6.24,3167,19762.08,Net 15,True,False
PO-2026-44262,2026-04-10,2026-04-27,2026-04-27,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Manufacturing,88.53,209,18502.77,Net 45,False,False
PO-2026-44268,2026-04-10,2026-05-12,2026-05-12,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,R&D,80.76,125,10095.0,Net 30,True,False
PO-2026-44244,2026-04-10,2026-04-20,2026-04-22,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Manufacturing,96.95,174,16869.3,Net 60,True,False
PO-2026-44144,2026-04-10,2026-04-29,2026-04-29,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Field Services,10.4,4095,42588.0,Net 45,False,False
PO-2026-44163,2026-04-10,2026-04-27,2026-04-27,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,R&D,36.56,699,25555.44,Net 30,True,False
PO-2026-44207,2026-04-11,2026-04-18,2026-04-18,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Field Services,61.68,693,42744.24,Net 45,False,False
PO-2026-44179,2026-04-11,2026-05-07,2026-05-07,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Corporate,33.12,589,19507.68,Net 30,True,False
PO-2026-44271,2026-04-11,2026-05-14,2026-05-22,SUP-029,Great Wall Components,China,Electronics,PCB Assembly A-11,Corporate,63.18,284,17943.12,Net 45,True,True
PO-2026-44157,2026-04-11,2026-04-21,2026-04-21,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,R&D,6.12,3188,19510.56,Net 30,True,False
PO-2026-44147,2026-04-12,2026-05-05,2026-05-09,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Field Services,6.69,3699,24746.31,Net 30,True,False
PO-2026-44132,2026-04-12,2026-05-16,2026-05-16,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Corporate,32.21,126,4058.46,Net 30,True,False
PO-2026-44164,2026-04-12,2026-05-05,2026-05-05,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Corporate,36.09,624,22520.16,Net 30,True,True
PO-2026-44194,2026-04-12,2026-04-24,2026-04-24,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,R&D,72.93,382,27859.26,Net 45,True,False
PO-2026-44235,2026-04-12,2026-05-05,2026-05-05,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,R&D,67.9,249,16907.1,Net 60,False,False
PO-2026-44243,2026-04-12,2026-04-17,2026-04-17,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,R&D,6.22,2885,17944.7,Net 30,False,False
PO-2026-44125,2026-04-13,2026-04-20,2026-04-20,SUP-033,Busan Components,South Korea,Electronics,Connector Kit CK-8,Retail Operations,5.74,2311,13265.14,Net 30,False,False
PO-2026-44195,2026-04-13,2026-04-20,2026-04-20,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Manufacturing,9.46,1141,10793.86,Net 30,True,False
PO-2026-44148,2026-04-14,2026-05-15,2026-05-15,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,R&D,34.96,675,23598.0,Net 30,True,False
PO-2026-44252,2026-04-14,2026-05-14,2026-05-15,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Manufacturing,28.91,916,26481.56,Net 45,True,False
PO-2026-44272,2026-04-15,2026-05-06,2026-05-06,SUP-024,Sterling Components,USA,Electronics,PCB Assembly A-11,Manufacturing,76.45,723,55273.35,Net 30,True,False
PO-2026-44264,2026-04-15,2026-05-02,2026-05-02,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,10.39,669,6950.91,Net 30,True,False
PO-2026-44172,2026-04-15,2026-04-27,2026-04-27,SUP-028,Summit Components,USA,Electronics,Microcontroller MCU-9,Field Services,11.39,3085,35138.15,Net 60,True,False
PO-2026-44234,2026-04-15,2026-05-06,2026-05-06,SUP-022,Redwood Components,USA,Electronics,Sensor Module SM-3,Retail Operations,34.23,164,5613.72,Net 60,True,False
PO-2026-44240,2026-04-15,2026-05-16,2026-05-16,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Field Services,65.02,469,30494.38,Net 30,True,False
PO-2026-44161,2026-04-16,2026-05-18,2026-05-18,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,R&D,70.89,481,34098.09,Net 45,True,False
PO-2026-44168,2026-04-16,2026-05-15,2026-05-15,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,Field Services,29.63,1048,31052.24,Net 15,True,False
PO-2026-44197,2026-04-16,2026-05-16,2026-05-18,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,Field Services,104.23,91,9484.93,Net 30,True,False
PO-2026-44183,2026-04-16,2026-05-01,2026-05-07,SUP-029,Great Wall Components,China,Electronics,Microcontroller MCU-9,R&D,10.45,2479,25905.55,Net 45,True,False
PO-2026-44203,2026-04-17,2026-05-01,2026-05-01,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,R&D,10.21,3420,34918.2,Net 15,False,False
PO-2026-44214,2026-04-17,2026-05-15,2026-05-15,SUP-025,Cascade Semitech,USA,Electronics,Power Supply Unit 450W,R&D,85.56,85,7272.6,Net 30,True,False
PO-2026-44218,2026-04-17,2026-05-02,2026-05-02,SUP-023,Schwarzwald Circuits,Germany,Electronics,Microcontroller MCU-9,R&D,9.26,2949,27307.74,Net 30,True,False
PO-2026-44263,2026-04-17,2026-05-17,2026-05-17,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Retail Operations,6.99,4275,29882.25,Net 45,True,False
PO-2026-44130,2026-04-17,2026-04-30,2026-04-30,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Retail Operations,81.85,117,9576.45,Net 45,False,False
PO-2026-44237,2026-04-17,2026-05-18,2026-05-22,SUP-036,Golden Dragon Components,China,Electronics,Connector Kit CK-8,Corporate,6.89,4136,28497.04,Net 45,True,False
PO-2026-44242,2026-04-17,2026-05-07,2026-05-07,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,Retail Operations,60.64,434,26317.76,Net 30,True,False
PO-2026-44269,2026-04-17,2026-04-29,2026-04-29,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Field Services,91.02,88,8009.76,Net 60,True,False
PO-2026-44150,2026-04-17,2026-05-10,2026-05-14,SUP-029,Great Wall Components,China,Electronics,Connector Kit CK-8,Field Services,7.47,2637,19698.39,Net 60,True,False
PO-2026-44233,2026-04-18,2026-05-03,2026-05-03,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,89.05,153,13624.65,Net 30,False,False
PO-2026-44182,2026-04-18,2026-05-13,2026-05-13,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,10.85,1384,15016.4,Net 15,True,False
PO-2026-44167,2026-04-18,2026-05-15,2026-05-15,SUP-024,Sterling Components,USA,Electronics,Connector Kit CK-8,Corporate,6.41,4045,25928.45,Net 60,True,False
PO-2026-44154,2026-04-18,2026-05-08,2026-05-08,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Retail Operations,71.59,284,20331.56,Net 30,True,False
PO-2026-44245,2026-04-19,2026-05-01,2026-05-01,SUP-027,Golden Dragon Circuits,China,Electronics,Sensor Module SM-3,Field Services,34.08,903,30774.24,Net 30,False,False
PO-2026-44134,2026-04-19,2026-04-30,2026-05-08,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Manufacturing,30.71,233,7155.43,Net 45,True,False
PO-2026-44219,2026-04-19,2026-05-11,2026-05-11,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Manufacturing,34.54,649,22416.46,Net 30,True,False
PO-2026-44212,2026-04-19,2026-05-03,2026-05-03,SUP-033,Busan Components,South Korea,Electronics,Microcontroller MCU-9,Field Services,9.35,1971,18428.85,Net 15,True,False
PO-2026-44187,2026-04-19,2026-05-06,2026-05-06,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,Corporate,10.68,1293,13809.24,Net 60,True,False
PO-2026-44206,2026-04-19,2026-05-07,2026-05-07,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Field Services,34.45,736,25355.2,Net 45,False,False
PO-2026-44139,2026-04-19,2026-05-20,2026-05-21,SUP-025,Cascade Semitech,USA,Electronics,Sensor Module SM-3,Field Services,35.8,744,26635.2,Net 30,True,False
PO-2026-44216,2026-04-19,2026-05-04,2026-05-04,SUP-029,Great Wall Components,China,Electronics,Power Supply Unit 450W,Field Services,86.71,116,10058.36,Net 45,True,False
PO-2026-44192,2026-04-20,2026-05-02,2026-05-02,SUP-034,Pacific Rim Circuits,China,Electronics,Microcontroller MCU-9,Manufacturing,10.06,1898,19093.88,Net 45,True,False
PO-2026-44142,2026-04-20,2026-05-14,2026-05-14,SUP-035,Pacific Rim Semitech,China,Electronics,Power Supply Unit 450W,Manufacturing,83.4,131,10925.4,Net 30,True,False
PO-2026-44127,2026-04-20,2026-05-05,2026-05-09,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,93.55,320,29936.0,Net 15,True,False
PO-2026-44253,2026-04-20,2026-05-08,2026-05-08,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Retail Operations,67.33,200,13466.0,Net 30,True,False
PO-2026-44221,2026-04-20,2026-04-30,2026-04-30,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,R&D,66.3,539,35735.7,Net 15,True,False
PO-2026-44267,2026-04-21,2026-05-10,2026-05-11,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Retail Operations,75.16,582,43743.12,Net 15,True,False
PO-2026-44274,2026-04-21,2026-05-06,2026-05-06,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Manufacturing,80.69,92,7423.48,Net 45,True,False
PO-2026-44189,2026-04-21,2026-04-26,2026-04-26,SUP-034,Pacific Rim Circuits,China,Electronics,Connector Kit CK-8,Field Services,6.2,3239,20081.8,Net 60,True,False
PO-2026-44196,2026-04-22,2026-05-17,2026-05-17,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Corporate,75.65,453,34269.45,Net 30,True,False
PO-2026-44208,2026-04-22,2026-05-14,2026-05-15,SUP-022,Redwood Components,USA,Electronics,Microcontroller MCU-9,Retail Operations,10.61,4006,42503.66,Net 30,True,False
PO-2026-44140,2026-04-22,2026-05-02,2026-05-02,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,Corporate,10.99,2164,23782.36,Net 15,True,False
PO-2026-44136,2026-04-22,2026-05-13,2026-05-16,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Manufacturing,74.93,294,22029.42,Net 45,True,False
PO-2026-44133,2026-04-23,2026-05-22,2026-05-22,SUP-024,Sterling Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,99.62,125,12452.5,Net 30,True,False
PO-2026-44224,2026-04-23,2026-05-01,2026-05-01,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Retail Operations,79.26,127,10066.02,Net 45,True,False
PO-2026-44226,2026-04-23,2026-05-17,2026-05-17,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Manufacturing,86.75,68,5899.0,Net 60,True,False
PO-2026-44232,2026-04-23,2026-05-02,2026-05-02,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Retail Operations,60.54,691,41833.14,Net 45,True,False
PO-2026-44146,2026-04-23,2026-05-21,2026-05-21,SUP-035,Pacific Rim Semitech,China,Electronics,PCB Assembly A-11,R&D,78.06,438,34190.28,Net 30,True,False
PO-2026-44260,2026-04-24,2026-05-28,2026-05-28,SUP-024,Sterling Components,USA,Electronics,Microcontroller MCU-9,Manufacturing,11.45,1342,15365.9,Net 30,True,False
PO-2026-44162,2026-04-24,2026-05-16,2026-05-16,SUP-033,Busan Components,South Korea,Electronics,PCB Assembly A-11,R&D,64.75,354,22921.5,Net 60,True,False
PO-2026-44171,2026-04-25,2026-05-21,2026-05-21,SUP-032,Lotus Components,India,Electronics,PCB Assembly A-11,Corporate,60.23,226,13611.98,Net 45,True,False
PO-2026-44160,2026-04-25,2026-05-02,2026-05-02,SUP-023,Schwarzwald Circuits,Germany,Electronics,Power Supply Unit 450W,Field Services,87.29,218,19029.22,Net 45,False,False
PO-2026-44181,2026-04-25,2026-05-25,2026-05-25,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,R&D,11.14,3216,35826.24,Net 60,True,False
PO-2026-44265,2026-04-25,2026-05-14,2026-05-16,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Field Services,85.41,144,12299.04,Net 30,False,False
PO-2026-44251,2026-04-26,2026-05-24,2026-05-24,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,Manufacturing,72.85,39,2841.15,Net 30,True,False
PO-2026-44248,2026-04-26,2026-05-27,2026-05-27,SUP-036,Golden Dragon Components,China,Electronics,Power Supply Unit 450W,R&D,102.36,103,10543.08,Net 30,True,False
PO-2026-44225,2026-04-26,2026-05-08,2026-05-08,SUP-028,Summit Components,USA,Electronics,PCB Assembly A-11,Manufacturing,77.25,404,31209.0,Net 30,True,False
PO-2026-44184,2026-04-26,2026-05-15,2026-05-15,SUP-022,Redwood Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,83.53,255,21300.15,Net 45,True,False
PO-2026-44230,2026-04-26,2026-05-06,2026-05-06,SUP-028,Summit Components,USA,Electronics,Sensor Module SM-3,Retail Operations,33.58,542,18200.36,Net 30,True,False
PO-2026-44241,2026-04-26,2026-05-18,2026-05-18,SUP-028,Summit Components,USA,Electronics,Connector Kit CK-8,Corporate,5.9,3665,21623.5,Net 45,True,False
PO-2026-44259,2026-04-27,2026-05-03,2026-05-03,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,6.27,3507,21988.89,Net 60,True,False
PO-2026-44229,2026-04-27,2026-05-18,2026-05-18,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,R&D,36.2,775,28055.0,Net 45,False,False
PO-2026-44180,2026-04-27,2026-05-03,2026-05-03,SUP-035,Pacific Rim Semitech,China,Electronics,Sensor Module SM-3,Corporate,34.93,788,27524.84,Net 15,True,False
PO-2026-44145,2026-04-28,2026-05-29,2026-05-29,SUP-025,Cascade Semitech,USA,Electronics,Microcontroller MCU-9,Retail Operations,10.98,1819,19972.62,Net 30,True,False
PO-2026-44156,2026-04-28,2026-05-14,2026-05-14,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,R&D,9.06,3177,28783.62,Net 30,True,False
PO-2026-44169,2026-04-28,2026-05-30,2026-05-30,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Field Services,94.24,132,12439.68,Net 60,True,False
PO-2026-44185,2026-04-28,2026-05-21,2026-05-21,SUP-033,Busan Components,South Korea,Electronics,Sensor Module SM-3,R&D,31.56,515,16253.4,Net 45,True,False
PO-2026-44217,2026-04-28,2026-05-26,2026-05-26,SUP-035,Pacific Rim Semitech,China,Electronics,Microcontroller MCU-9,Manufacturing,10.04,3107,31194.28,Net 45,True,False
PO-2026-44239,2026-04-28,2026-05-12,2026-05-13,SUP-034,Pacific Rim Circuits,China,Electronics,PCB Assembly A-11,R&D,76.41,826,63114.66,Net 45,True,False
PO-2026-44257,2026-04-28,2026-05-17,2026-05-17,SUP-032,Lotus Components,India,Electronics,Microcontroller MCU-9,Corporate,9.26,1740,16112.4,Net 45,True,False
PO-2026-44258,2026-04-28,2026-05-12,2026-05-12,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Corporate,90.43,183,16548.69,Net 45,True,False
PO-2026-44193,2026-04-28,2026-05-10,2026-05-10,SUP-036,Golden Dragon Components,China,Electronics,Sensor Module SM-3,Corporate,37.23,682,25390.86,Net 30,True,False
PO-2026-44190,2026-04-29,2026-05-23,2026-05-23,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,R&D,92.2,238,21943.6,Net 30,True,False
PO-2026-44220,2026-04-29,2026-05-09,2026-05-14,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,R&D,92.96,102,9481.92,Net 45,False,False
PO-2026-44273,2026-04-29,2026-05-30,2026-05-30,SUP-032,Lotus Components,India,Electronics,Power Supply Unit 450W,Retail Operations,75.65,184,13919.6,Net 30,True,False
PO-2026-44141,2026-04-30,2026-05-18,2026-05-18,SUP-024,Sterling Components,USA,Electronics,Sensor Module SM-3,Retail Operations,36.37,206,7492.22,Net 30,True,False
PO-2026-44166,2026-04-30,2026-05-10,2026-05-10,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Retail Operations,100.52,135,13570.2,Net 60,True,False
PO-2026-44178,2026-04-30,2026-05-05,2026-05-05,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,R&D,6.4,4336,27750.4,Net 30,False,False
PO-2026-44222,2026-04-30,2026-05-24,2026-05-24,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,R&D,89.89,179,16090.31,Net 30,True,False
PO-2026-44249,2026-04-30,2026-05-17,2026-05-17,SUP-034,Pacific Rim Circuits,China,Electronics,Sensor Module SM-3,Field Services,33.15,760,25194.0,Net 15,True,False
PO-2026-44153,2026-04-30,2026-05-25,2026-05-30,SUP-025,Cascade Semitech,USA,Electronics,PCB Assembly A-11,Corporate,76.63,342,26207.46,Net 30,True,False
PO-2026-44209,2026-04-30,2026-05-05,2026-05-22,SUP-029,Great Wall Components,China,Electronics,Sensor Module SM-3,Retail Operations,31.04,888,27563.52,Net 45,True,False
PO-2026-45250,2026-05-01,2026-05-08,2026-05-08,SUP-033,Busan Components,South Korea,Electronics,Power Supply Unit 450W,Field Services,90.17,192,17312.64,Net 45,False,False
PO-2026-45241,2026-05-01,2026-05-08,2026-05-08,SUP-034,Pacific Rim Circuits,China,Electronics,Power Supply Unit 450W,Corporate,95.31,202,19252.62,Net 60,True,False
PO-2026-45214,2026-05-02,2026-05-31,2026-05-31,SUP-025,Cascade Semitech,USA,Electronics,Connector Kit CK-8,Corporate,6.57,2588,17003.16,Net 60,True,False
PO-2026-45247,2026-05-02,2026-05-31,2026-05-31,SUP-028,Summit Components,USA,Electronics,Power Supply Unit 450W,Field Services,100.72,169,17021.68,Net 30,True,False
